ax,ay,az,gx,gy,gz,target,target_name
-0.13,-0.75,10.18,-0.13,-0.58,-0.04,1.0,amunt-avall
-0.11,-0.95,10.53,-0.31,-0.36,-0.06,1.0,amunt-avall
0.53,-0.99,9.56,-0.42,-0.08,0.02,1.0,amunt-avall
0.04,-1.3,9.42,-0.42,-0.13,0.03,1.0,amunt-avall
-0.17,-1.24,9.61,-0.25,-0.24,0.03,1.0,amunt-avall
-0.05,-1.18,10.07,-0.12,-0.38,0.07,1.0,amunt-avall
0.18,-1.27,10.14,0.11,-0.31,-0.03,1.0,amunt-avall
0.08,-1.03,10.22,0.2,-0.24,-0.01,1.0,amunt-avall
0.09,-1.06,10.26,0.1,-0.26,0.06,1.0,amunt-avall
0.03,-1.0,10.11,-0.01,-0.26,0.06,1.0,amunt-avall
0.14,-0.91,10.05,0.05,-0.27,-0.0,1.0,amunt-avall
-0.01,-1.06,10.64,0.12,-0.25,-0.05,1.0,amunt-avall
-0.03,-1.12,10.53,0.16,-0.15,-0.03,1.0,amunt-avall
-0.24,-0.68,10.82,0.23,0.06,0.04,1.0,amunt-avall
-0.02,-1.11,10.66,0.23,0.08,0.18,1.0,amunt-avall
-0.0,-0.72,10.8,0.16,0.32,0.26,1.0,amunt-avall
-0.02,-0.34,11.68,0.17,-0.05,0.22,1.0,amunt-avall
0.28,-0.14,12.12,0.2,-0.15,0.07,1.0,amunt-avall
0.06,-0.58,12.47,0.24,-0.13,-0.05,1.0,amunt-avall
-0.37,-1.3,12.77,0.03,-0.02,0.01,1.0,amunt-avall
-0.04,-0.77,12.44,-0.15,0.09,0.01,1.0,amunt-avall
0.17,-0.27,12.77,-0.14,0.0,-0.02,1.0,amunt-avall
0.08,-0.33,13.31,0.05,-0.09,-0.05,1.0,amunt-avall
-0.13,-0.83,13.63,0.09,-0.06,-0.04,1.0,amunt-avall
-0.28,-0.87,13.69,-0.03,0.1,0.01,1.0,amunt-avall
-0.13,-0.84,13.12,-0.0,0.19,0.05,1.0,amunt-avall
-0.27,-0.86,12.82,0.05,0.1,0.16,1.0,amunt-avall
-0.09,-0.61,12.4,0.11,-0.06,0.29,1.0,amunt-avall
-0.08,-0.53,12.5,0.2,-0.24,0.34,1.0,amunt-avall
-0.16,-0.66,12.6,0.24,-0.32,0.4,1.0,amunt-avall
-0.19,-0.77,12.17,0.21,-0.26,0.47,1.0,amunt-avall
-0.23,-0.74,11.45,0.08,-0.12,0.47,1.0,amunt-avall
-0.22,-0.9,10.94,0.09,-0.02,0.47,1.0,amunt-avall
-0.4,-1.28,10.61,0.06,-0.03,0.56,1.0,amunt-avall
-0.27,-0.8,10.49,-0.02,-0.05,0.68,1.0,amunt-avall
-0.01,0.07,10.64,0.13,-0.2,0.63,1.0,amunt-avall
0.06,0.08,10.84,0.32,-0.28,0.56,1.0,amunt-avall
0.05,-0.48,10.64,0.28,-0.19,0.64,1.0,amunt-avall
-0.25,-0.62,10.3,0.12,-0.03,0.67,1.0,amunt-avall
-0.05,-0.27,10.17,0.1,0.05,0.63,1.0,amunt-avall
0.16,0.25,10.04,0.22,0.02,0.56,1.0,amunt-avall
0.32,0.32,9.93,0.5,-0.01,0.45,1.0,amunt-avall
0.21,-0.11,9.94,0.68,-0.01,0.41,1.0,amunt-avall
0.08,-0.56,9.96,0.6,0.12,0.47,1.0,amunt-avall
-0.2,-0.53,9.37,0.42,0.3,0.54,1.0,amunt-avall
0.1,-0.07,8.96,0.35,0.27,0.53,1.0,amunt-avall
0.04,0.14,8.98,0.37,0.15,0.51,1.0,amunt-avall
0.0,0.42,9.43,0.45,0.09,0.47,1.0,amunt-avall
0.21,0.57,9.44,0.49,0.12,0.41,1.0,amunt-avall
0.15,0.53,9.13,0.43,0.16,0.44,1.0,amunt-avall
0.07,0.5,9.19,0.36,0.14,0.46,1.0,amunt-avall
-0.04,0.82,9.22,0.34,0.16,0.43,1.0,amunt-avall
0.13,0.97,8.94,0.43,0.15,0.42,1.0,amunt-avall
-0.15,0.83,8.72,0.4,0.09,0.47,1.0,amunt-avall
-0.21,1.05,8.54,0.26,0.15,0.49,1.0,amunt-avall
-0.13,1.35,8.39,0.22,0.11,0.48,1.0,amunt-avall
-0.09,1.34,8.7,0.2,0.02,0.44,1.0,amunt-avall
-0.23,1.66,8.93,0.2,0.01,0.46,1.0,amunt-avall
-0.28,1.7,8.53,0.22,0.07,0.44,1.0,amunt-avall
-0.6,1.06,7.99,0.16,0.08,0.41,1.0,amunt-avall
-0.56,0.61,7.76,-0.02,0.05,0.45,1.0,amunt-avall
-0.87,0.51,8.08,-0.26,0.01,0.52,1.0,amunt-avall
-0.92,0.69,8.57,-0.41,0.04,0.53,1.0,amunt-avall
-0.31,1.53,8.84,-0.33,0.08,0.45,1.0,amunt-avall
-0.27,1.65,8.96,-0.07,0.05,0.42,1.0,amunt-avall
-0.29,1.17,8.47,0.09,0.11,0.36,1.0,amunt-avall
-0.62,0.65,7.87,0.07,0.18,0.43,1.0,amunt-avall
-0.39,0.71,7.41,-0.15,0.18,0.44,1.0,amunt-avall
-0.3,1.2,7.98,-0.18,0.11,0.39,1.0,amunt-avall
-0.15,1.51,8.38,0.01,-0.01,0.16,1.0,amunt-avall
0.06,1.36,7.7,0.19,-0.06,-0.01,1.0,amunt-avall
-0.0,0.79,7.29,0.29,-0.08,0.01,1.0,amunt-avall
-0.23,0.21,7.11,0.24,0.0,0.2,1.0,amunt-avall
-0.29,0.33,6.63,0.16,0.11,0.36,1.0,amunt-avall
-0.23,0.36,6.24,0.17,0.09,0.54,1.0,amunt-avall
-0.44,0.27,6.29,0.15,-0.08,0.5,1.0,amunt-avall
-0.68,0.07,6.51,0.08,-0.18,0.38,1.0,amunt-avall
-0.84,-0.12,6.49,-0.01,-0.24,0.29,1.0,amunt-avall
-0.57,0.1,6.68,-0.15,-0.23,0.44,1.0,amunt-avall
-0.71,0.71,7.19,-0.22,-0.23,0.39,1.0,amunt-avall
-0.27,1.05,7.68,-0.21,-0.24,0.24,1.0,amunt-avall
-0.24,0.89,7.58,-0.25,-0.23,0.2,1.0,amunt-avall
-0.29,0.83,7.83,-0.35,-0.22,0.18,1.0,amunt-avall
-0.4,0.92,8.17,-0.48,-0.23,0.14,1.0,amunt-avall
-0.08,0.86,8.55,-0.52,-0.21,0.12,1.0,amunt-avall
-0.13,0.98,8.76,-0.54,-0.14,0.16,1.0,amunt-avall
-0.38,0.8,9.05,-0.53,-0.06,0.18,1.0,amunt-avall
-0.3,0.89,8.6,-0.54,0.08,0.21,1.0,amunt-avall
-0.22,0.8,8.41,-0.62,0.1,0.21,1.0,amunt-avall
-0.44,0.76,8.94,-0.65,-0.01,0.21,1.0,amunt-avall
-0.49,0.56,9.37,-0.67,-0.05,0.19,1.0,amunt-avall
-0.38,0.44,9.51,-0.67,0.05,0.14,1.0,amunt-avall
-0.17,0.36,8.95,-0.64,0.18,0.14,1.0,amunt-avall
-0.47,0.43,8.87,-0.57,0.21,0.26,1.0,amunt-avall
-0.4,0.25,9.22,-0.63,0.07,0.14,1.0,amunt-avall
-0.22,0.27,9.43,-0.64,0.05,0.03,1.0,amunt-avall
-0.27,0.09,9.83,-0.64,-0.04,-0.02,1.0,amunt-avall
-0.57,-0.25,10.66,-0.66,-0.03,-0.05,1.0,amunt-avall
-0.27,0.06,10.54,-0.55,0.14,-0.15,1.0,amunt-avall
0.0,-0.03,9.35,-0.32,0.18,-0.17,1.0,amunt-avall
-0.54,-0.42,9.17,-0.26,0.08,-0.13,1.0,amunt-avall
-0.62,-0.49,9.77,-0.37,-0.04,-0.06,1.0,amunt-avall
-0.63,-0.43,10.5,-0.38,-0.17,-0.18,1.0,amunt-avall
-0.71,-0.74,10.89,-0.39,-0.11,-0.26,1.0,amunt-avall
-0.46,-0.74,9.97,-0.38,0.12,-0.25,1.0,amunt-avall
0.07,-0.35,9.18,-0.35,0.06,-0.3,1.0,amunt-avall
0.1,-0.16,9.54,-0.22,-0.28,-0.39,1.0,amunt-avall
0.12,-0.67,9.46,-0.16,-0.48,-0.45,1.0,amunt-avall
-0.4,-1.29,10.17,-0.24,-0.26,-0.38,1.0,amunt-avall
-0.46,-1.2,10.5,-0.38,-0.07,-0.36,1.0,amunt-avall
-0.41,-1.13,10.43,-0.28,0.02,-0.41,1.0,amunt-avall
-0.39,-1.14,10.24,-0.19,-0.07,-0.45,1.0,amunt-avall
-0.88,-1.57,10.21,-0.1,-0.26,-0.46,1.0,amunt-avall
-0.71,-1.36,10.32,-0.11,-0.31,-0.4,1.0,amunt-avall
-0.26,-1.21,10.55,-0.17,-0.37,-0.39,1.0,amunt-avall
-0.11,-1.22,10.81,-0.15,-0.33,-0.43,1.0,amunt-avall
-0.64,-1.54,11.15,-0.17,-0.18,-0.4,1.0,amunt-avall
-0.73,-1.49,10.72,-0.18,0.06,-0.39,1.0,amunt-avall
-0.38,-1.46,9.78,-0.06,0.11,-0.45,1.0,amunt-avall
-0.53,-1.13,9.83,0.2,0.2,-0.52,1.0,amunt-avall
-0.79,-1.54,9.95,0.2,0.08,-0.4,1.0,amunt-avall
-0.7,-1.43,10.67,0.12,-0.02,-0.31,1.0,amunt-avall
-0.65,-1.19,11.43,0.07,0.02,-0.26,1.0,amunt-avall
-0.45,-1.06,11.9,0.14,0.08,-0.33,1.0,amunt-avall
-0.15,-0.91,12.52,0.23,0.15,-0.32,1.0,amunt-avall
-0.29,-0.93,12.88,0.25,0.19,-0.24,1.0,amunt-avall
-0.52,-0.8,13.28,0.23,0.16,-0.17,1.0,amunt-avall
-0.61,-0.77,13.41,0.18,0.11,-0.14,1.0,amunt-avall
-0.66,-0.59,13.54,0.14,0.05,-0.18,1.0,amunt-avall
-0.48,-0.61,13.65,0.22,-0.03,-0.16,1.0,amunt-avall
-0.55,-0.74,13.16,0.28,-0.05,-0.11,1.0,amunt-avall
-0.68,-0.9,12.68,0.3,-0.04,-0.05,1.0,amunt-avall
-0.83,-0.89,12.05,0.27,-0.02,0.02,1.0,amunt-avall
-0.7,-0.74,11.64,0.25,-0.09,0.04,1.0,amunt-avall
-0.63,-0.75,11.47,0.33,-0.11,0.08,1.0,amunt-avall
-0.77,-0.78,11.2,0.39,-0.05,0.05,1.0,amunt-avall
-0.74,-0.64,10.98,0.46,-0.07,0.03,1.0,amunt-avall
-0.7,-0.57,10.68,0.48,-0.12,0.07,1.0,amunt-avall
-0.73,-0.54,10.62,0.4,-0.15,0.09,1.0,amunt-avall
-0.69,-0.38,10.52,0.36,-0.14,0.13,1.0,amunt-avall
-0.46,-0.02,10.26,0.33,-0.11,0.11,1.0,amunt-avall
-0.01,0.48,10.09,0.43,-0.14,0.01,1.0,amunt-avall
-0.12,0.08,10.1,0.43,-0.23,-0.08,1.0,amunt-avall
-0.54,-0.45,10.19,0.44,-0.26,0.03,1.0,amunt-avall
-0.36,-0.19,10.01,0.33,-0.08,0.12,1.0,amunt-avall
-0.06,0.3,9.62,0.4,0.11,0.08,1.0,amunt-avall
0.08,0.42,9.12,0.47,0.12,-0.0,1.0,amunt-avall
0.12,0.56,9.28,0.54,-0.05,-0.06,1.0,amunt-avall
-0.02,0.4,9.78,0.64,-0.16,-0.05,1.0,amunt-avall
-0.23,0.29,9.95,0.72,-0.08,-0.03,1.0,amunt-avall
-0.24,0.43,9.55,0.67,0.12,-0.02,1.0,amunt-avall
-0.06,0.78,8.72,0.64,0.24,-0.07,1.0,amunt-avall
-0.06,0.91,8.47,0.64,0.15,-0.14,1.0,amunt-avall
-0.24,0.64,8.83,0.65,0.01,-0.15,1.0,amunt-avall
-0.61,0.62,8.99,0.64,0.04,-0.08,1.0,amunt-avall
-0.39,0.99,8.58,0.58,0.09,-0.05,1.0,amunt-avall
-0.38,1.22,8.33,0.56,0.09,-0.07,1.0,amunt-avall
-0.29,1.43,7.82,0.53,0.05,-0.1,1.0,amunt-avall
-0.25,1.59,7.56,0.55,-0.08,-0.17,1.0,amunt-avall
-0.51,1.32,7.83,0.57,-0.21,-0.21,1.0,amunt-avall
-0.68,1.2,7.94,0.47,-0.18,-0.17,1.0,amunt-avall
-0.42,1.25,7.67,0.28,-0.07,-0.08,1.0,amunt-avall
-0.49,1.25,7.52,0.15,0.03,-0.01,1.0,amunt-avall
-0.34,1.67,7.21,0.15,0.08,-0.02,1.0,amunt-avall
-0.16,1.79,6.4,0.14,0.06,-0.1,1.0,amunt-avall
-0.2,1.72,6.05,0.12,-0.11,-0.18,1.0,amunt-avall
-0.32,1.47,6.54,0.05,-0.25,-0.22,1.0,amunt-avall
-0.28,1.47,6.58,0.03,-0.22,-0.24,1.0,amunt-avall
-0.43,1.09,6.22,-0.08,-0.14,-0.2,1.0,amunt-avall
-0.49,0.67,5.97,-0.25,-0.07,-0.14,1.0,amunt-avall
-0.43,0.91,6.3,-0.39,-0.05,-0.05,1.0,amunt-avall
-0.24,1.33,6.73,-0.47,-0.04,-0.04,1.0,amunt-avall
-0.07,1.47,6.83,-0.41,-0.06,-0.1,1.0,amunt-avall
-0.31,0.98,6.87,-0.39,-0.11,-0.09,1.0,amunt-avall
-0.34,0.68,6.9,-0.52,-0.1,-0.01,1.0,amunt-avall
-0.54,0.62,7.17,-0.69,-0.11,0.07,1.0,amunt-avall
-0.52,0.92,7.79,-0.79,-0.18,0.1,1.0,amunt-avall
-0.23,1.12,8.39,-0.81,-0.18,0.04,1.0,amunt-avall
-0.13,0.85,8.36,-0.69,-0.12,-0.05,1.0,amunt-avall
-0.36,0.37,8.24,-0.66,-0.19,-0.05,1.0,amunt-avall
-0.36,0.46,8.95,-0.81,-0.32,-0.04,1.0,amunt-avall
-0.06,0.77,9.73,-0.85,-0.34,-0.11,1.0,amunt-avall
0.01,0.45,9.82,-0.72,-0.22,-0.19,1.0,amunt-avall
0.18,0.45,9.61,-0.64,-0.1,-0.22,1.0,amunt-avall
0.3,0.51,9.52,-0.56,-0.13,-0.24,1.0,amunt-avall
0.29,0.31,9.4,-0.52,-0.17,-0.28,1.0,amunt-avall
0.0,0.03,9.5,-0.56,-0.11,-0.31,1.0,amunt-avall
0.29,0.34,9.53,-0.52,-0.11,-0.34,1.0,amunt-avall
0.07,0.05,10.44,-0.4,-0.33,-0.37,1.0,amunt-avall
-0.21,-0.21,11.33,-0.43,-0.26,-0.32,1.0,amunt-avall
0.41,-0.19,10.42,-0.5,0.09,-0.37,1.0,amunt-avall
0.09,-0.07,10.08,-0.38,0.27,-0.45,1.0,amunt-avall
-0.17,-0.24,9.33,-0.24,-0.03,-0.5,1.0,amunt-avall
-0.28,-0.45,9.75,-0.19,-0.14,-0.47,1.0,amunt-avall
-0.59,-0.53,9.96,-0.25,-0.03,-0.41,1.0,amunt-avall
-0.78,-0.59,10.2,-0.27,-0.07,-0.4,1.0,amunt-avall
-0.66,-0.89,10.34,-0.31,-0.19,-0.4,1.0,amunt-avall
-0.48,-0.84,10.24,-0.3,-0.27,-0.37,1.0,amunt-avall
-0.4,-0.83,10.31,-0.26,-0.4,-0.32,1.0,amunt-avall
-0.33,-0.57,10.98,-0.18,-0.55,-0.31,1.0,amunt-avall
-0.79,-0.28,11.88,-0.24,-0.37,-0.31,1.0,amunt-avall
0.15,-0.52,11.36,-0.15,-0.02,-0.33,1.0,amunt-avall
0.5,-0.36,10.64,0.01,0.32,-0.49,1.0,amunt-avall
0.32,-0.76,9.52,0.15,0.2,-0.46,1.0,amunt-avall
0.27,-0.7,9.24,0.13,-0.01,-0.36,1.0,amunt-avall
0.83,-0.48,9.71,0.1,-0.28,-0.27,1.0,amunt-avall
-0.03,-0.55,10.73,0.03,-0.34,-0.25,1.0,amunt-avall
0.18,-0.41,10.6,0.0,-0.22,-0.24,1.0,amunt-avall
0.76,-0.41,9.99,0.08,-0.17,-0.26,1.0,amunt-avall
0.65,-0.57,9.88,0.11,-0.37,-0.22,1.0,amunt-avall
0.1,-0.66,11.01,0.03,-0.62,-0.17,1.0,amunt-avall
-0.21,-0.56,12.24,-0.17,-0.36,-0.17,1.0,amunt-avall
0.1,-0.41,11.98,-0.3,0.04,-0.18,1.0,amunt-avall
0.42,-0.22,11.65,-0.25,0.16,-0.23,1.0,amunt-avall
0.39,-0.03,12.17,-0.01,0.02,-0.26,1.0,amunt-avall
0.0,-0.48,12.5,0.05,-0.0,-0.24,1.0,amunt-avall
-0.27,-0.41,12.88,0.03,0.09,-0.18,1.0,amunt-avall
-0.09,-0.27,12.41,0.04,0.2,-0.16,1.0,amunt-avall
-0.29,-0.36,12.5,0.13,0.19,-0.14,1.0,amunt-avall
-0.47,-0.31,12.68,0.22,0.16,-0.13,1.0,amunt-avall
-0.46,-0.44,12.58,0.27,0.2,-0.12,1.0,amunt-avall
-0.61,-0.59,12.3,0.25,0.27,-0.06,1.0,amunt-avall
-0.45,-0.53,11.92,0.18,0.32,-0.03,1.0,amunt-avall
-0.36,-0.44,11.57,0.15,0.24,-0.03,1.0,amunt-avall
-0.37,-0.33,11.72,0.16,0.01,0.03,1.0,amunt-avall
-0.39,-0.2,11.75,0.21,-0.09,0.04,1.0,amunt-avall
-0.41,-0.28,11.78,0.23,-0.11,0.01,1.0,amunt-avall
-0.25,-0.23,11.56,0.2,-0.1,-0.05,1.0,amunt-avall
0.12,-0.04,11.29,0.25,-0.12,-0.06,1.0,amunt-avall
0.22,-0.05,11.02,0.3,-0.14,-0.03,1.0,amunt-avall
0.06,-0.06,11.18,0.23,-0.06,-0.03,1.0,amunt-avall
0.22,0.23,11.04,0.25,0.08,-0.07,1.0,amunt-avall
0.48,0.49,10.48,0.47,0.05,-0.21,1.0,amunt-avall
0.4,0.03,10.8,0.61,-0.11,-0.29,1.0,amunt-avall
-0.03,-0.38,11.09,0.52,-0.09,-0.09,1.0,amunt-avall
0.42,0.11,10.69,0.4,0.1,-0.01,1.0,amunt-avall
0.63,0.68,9.96,0.53,0.25,-0.04,1.0,amunt-avall
0.71,1.16,9.22,0.67,0.21,-0.18,1.0,amunt-avall
0.79,0.93,9.7,0.82,0.02,-0.31,1.0,amunt-avall
-0.04,0.21,10.25,0.86,0.0,-0.16,1.0,amunt-avall
-0.17,0.35,9.98,0.7,0.14,-0.06,1.0,amunt-avall
0.12,0.91,9.62,0.5,0.33,-0.06,1.0,amunt-avall
0.4,1.83,9.38,0.47,0.38,-0.18,1.0,amunt-avall
0.56,2.22,9.29,0.7,0.17,-0.4,1.0,amunt-avall
-0.37,0.73,9.81,0.81,0.05,-0.42,1.0,amunt-avall
-0.8,0.45,9.72,0.62,0.17,-0.23,1.0,amunt-avall
-0.46,1.3,9.3,0.32,0.36,-0.14,1.0,amunt-avall
-0.36,1.85,8.88,0.22,0.43,-0.21,1.0,amunt-avall
0.03,2.42,8.92,0.38,0.23,-0.35,1.0,amunt-avall
-0.48,1.63,9.05,0.64,0.06,-0.41,1.0,amunt-avall
-1.12,0.97,9.03,0.57,0.11,-0.39,1.0,amunt-avall
-0.97,1.21,8.61,0.42,0.27,-0.28,1.0,amunt-avall
-0.76,1.64,7.98,0.33,0.29,-0.3,1.0,amunt-avall
-0.63,1.89,7.88,0.33,0.2,-0.34,1.0,amunt-avall
-0.75,1.59,7.92,0.37,0.11,-0.43,1.0,amunt-avall
-0.96,0.94,7.75,0.36,0.08,-0.5,1.0,amunt-avall
-1.11,0.71,7.49,0.32,0.13,-0.39,1.0,amunt-avall
-1.06,0.69,6.64,0.25,0.22,-0.29,1.0,amunt-avall
-0.78,1.16,5.97,0.18,0.18,-0.25,1.0,amunt-avall
-0.44,1.5,5.42,0.21,-0.01,-0.32,1.0,amunt-avall
-0.54,1.14,5.09,0.31,-0.27,-0.37,1.0,amunt-avall
-0.88,0.37,5.79,0.35,-0.52,-0.34,1.0,amunt-avall
-0.92,0.18,6.33,0.23,-0.47,-0.14,1.0,amunt-avall
-0.3,0.86,5.64,-0.0,-0.13,0.01,1.0,amunt-avall
0.06,1.46,4.83,-0.11,0.08,0.02,1.0,amunt-avall
0.24,1.81,4.5,-0.09,0.03,-0.06,1.0,amunt-avall
0.2,1.8,4.67,-0.11,-0.16,-0.13,1.0,amunt-avall
-0.16,1.4,5.35,-0.23,-0.29,-0.11,1.0,amunt-avall
-0.29,1.4,6.15,-0.44,-0.29,-0.04,1.0,amunt-avall
-0.06,1.81,6.57,-0.69,-0.09,-0.02,1.0,amunt-avall
0.03,2.08,6.62,-0.73,0.05,-0.05,1.0,amunt-avall
-0.03,1.96,6.25,-0.68,0.01,-0.1,1.0,amunt-avall
-0.33,1.68,6.88,-0.63,-0.2,-0.13,1.0,amunt-avall
-0.6,1.36,7.83,-0.58,-0.47,-0.12,1.0,amunt-avall
-0.74,1.12,8.69,-0.66,-0.52,-0.05,1.0,amunt-avall
-0.62,1.39,9.4,-0.81,-0.34,-0.0,1.0,amunt-avall
-0.36,1.55,9.16,-0.89,-0.06,-0.08,1.0,amunt-avall
-0.21,1.4,8.61,-0.88,0.07,-0.17,1.0,amunt-avall
-0.48,0.69,8.49,-0.8,-0.01,-0.15,1.0,amunt-avall
-0.78,0.47,9.0,-0.68,-0.23,-0.07,1.0,amunt-avall
-0.87,0.32,10.11,-0.57,-0.42,-0.03,1.0,amunt-avall
-0.83,0.7,10.61,-0.57,-0.32,-0.0,1.0,amunt-avall
-0.53,0.53,10.18,-0.71,-0.09,-0.07,1.0,amunt-avall
-0.6,0.28,9.3,-0.68,0.09,-0.07,1.0,amunt-avall
-0.52,0.44,9.3,-0.48,-0.04,-0.05,1.0,amunt-avall
-0.64,0.51,10.58,-0.27,-0.37,0.01,1.0,amunt-avall
-1.0,-0.16,11.46,-0.13,-0.53,-0.04,1.0,amunt-avall
-1.02,-0.21,11.33,-0.23,-0.28,0.02,1.0,amunt-avall
-0.55,0.14,10.29,-0.45,0.14,0.06,1.0,amunt-avall
-0.41,0.28,9.6,-0.54,0.29,0.07,1.0,amunt-avall
-0.44,0.28,8.94,-0.38,0.06,0.04,1.0,amunt-avall
-0.42,0.13,8.98,-0.15,-0.37,0.03,1.0,amunt-avall
-1.33,-0.17,10.67,-0.17,-0.69,-0.04,1.0,amunt-avall
-0.49,-0.57,10.61,-0.36,-0.25,-0.09,1.0,amunt-avall
-0.33,-0.43,9.87,-0.58,-0.0,-0.1,1.0,amunt-avall
-0.25,-0.2,9.59,-0.53,0.01,-0.11,1.0,amunt-avall
-0.27,-0.19,9.75,-0.31,-0.36,-0.15,1.0,amunt-avall
-0.5,-0.29,10.94,-0.15,-0.64,-0.1,1.0,amunt-avall
-0.47,-0.48,11.87,-0.32,-0.47,-0.07,1.0,amunt-avall
0.03,-0.23,11.37,-0.42,-0.0,-0.11,1.0,amunt-avall
0.17,-0.27,10.15,-0.34,0.22,-0.2,1.0,amunt-avall
-0.58,0.12,10.11,-0.23,0.18,-0.25,1.0,amunt-avall
-0.18,-0.11,9.99,0.07,-0.04,-0.27,1.0,amunt-avall
-0.54,-0.39,10.3,0.04,-0.01,-0.29,1.0,amunt-avall
-0.96,-0.55,11.07,-0.01,-0.06,-0.17,1.0,amunt-avall
-0.41,-0.35,10.83,-0.15,0.11,-0.15,1.0,amunt-avall
-0.11,-0.03,9.98,-0.16,0.22,-0.15,1.0,amunt-avall
0.01,-0.03,9.41,-0.05,-0.05,-0.16,1.0,amunt-avall
-0.26,-0.33,10.17,0.11,-0.46,-0.13,1.0,amunt-avall
-0.64,-0.39,11.92,0.12,-0.6,-0.08,1.0,amunt-avall
-0.35,-0.22,12.38,0.04,-0.55,-0.08,1.0,amunt-avall
-0.37,-0.38,12.59,0.03,-0.32,-0.11,1.0,amunt-avall
-0.42,-0.43,12.77,-0.03,-0.01,-0.1,1.0,amunt-avall
-0.4,-0.39,12.26,-0.12,0.28,-0.11,1.0,amunt-avall
-0.23,-0.23,11.96,0.04,0.3,-0.09,1.0,amunt-avall
-0.78,-0.18,12.53,0.13,0.04,-0.1,1.0,amunt-avall
-0.88,-0.41,12.89,0.07,-0.05,-0.11,1.0,amunt-avall
-0.81,-0.5,12.48,0.03,0.14,-0.07,1.0,amunt-avall
-0.49,-0.16,12.13,0.04,0.19,-0.04,1.0,amunt-avall
-0.55,-0.05,12.24,0.1,0.12,-0.03,1.0,amunt-avall
-0.52,-0.01,12.3,0.14,0.07,-0.05,1.0,amunt-avall
-0.46,-0.0,12.21,0.24,-0.03,-0.08,1.0,amunt-avall
-0.54,0.0,12.57,0.3,-0.1,-0.12,1.0,amunt-avall
-0.63,-0.39,12.12,0.28,-0.05,-0.08,1.0,amunt-avall
-0.4,-0.29,11.58,0.21,0.01,-0.01,1.0,amunt-avall
-0.61,-0.17,11.63,0.16,0.01,0.05,1.0,amunt-avall
-0.78,-0.16,12.05,0.17,-0.07,0.09,1.0,amunt-avall
-0.41,0.15,11.9,0.25,-0.16,0.06,1.0,amunt-avall
-0.32,0.18,11.58,0.19,-0.17,0.0,1.0,amunt-avall
-0.46,-0.07,11.41,0.15,-0.0,-0.02,1.0,amunt-avall
-0.61,-0.22,11.41,0.07,0.2,0.03,1.0,amunt-avall
-0.3,0.14,10.84,0.02,0.39,0.03,1.0,amunt-avall
-0.27,-0.03,10.67,0.1,0.37,-0.09,1.0,amunt-avall
-0.73,-0.48,10.87,0.12,0.22,-0.16,1.0,amunt-avall
-0.63,-0.25,10.49,0.19,0.21,-0.06,1.0,amunt-avall
-0.38,0.15,10.1,0.3,0.24,-0.07,1.0,amunt-avall
-0.46,0.11,10.29,0.35,0.2,-0.06,1.0,amunt-avall
-0.42,0.29,10.06,0.28,0.21,-0.07,1.0,amunt-avall
-0.35,0.08,10.2,0.27,0.28,-0.05,1.0,amunt-avall
-0.45,0.01,10.15,0.39,0.34,-0.05,1.0,amunt-avall
-0.63,0.02,9.53,0.5,0.42,-0.01,1.0,amunt-avall
-0.48,0.57,8.78,0.45,0.37,-0.03,1.0,amunt-avall
-0.38,1.35,8.92,0.51,0.17,-0.09,1.0,amunt-avall
-0.23,1.39,9.31,0.57,0.02,-0.22,1.0,amunt-avall
-0.69,0.9,9.93,0.53,0.07,-0.27,1.0,amunt-avall
-0.92,0.47,9.74,0.47,0.24,-0.25,1.0,amunt-avall
-0.99,0.51,9.09,0.37,0.4,-0.19,1.0,amunt-avall
-0.76,1.24,8.32,0.26,0.43,-0.19,1.0,amunt-avall
-0.79,1.84,7.98,0.29,0.26,-0.26,1.0,amunt-avall
-1.01,1.48,8.07,0.32,-0.03,-0.34,1.0,amunt-avall
-1.42,0.71,8.65,0.2,-0.15,-0.35,1.0,amunt-avall
-1.69,0.2,9.59,0.22,-0.2,-0.28,1.0,amunt-avall
-1.56,0.37,9.23,0.27,-0.05,-0.18,1.0,amunt-avall
-1.31,1.05,8.9,0.29,0.08,-0.2,1.0,amunt-avall
-1.25,1.43,8.72,0.33,0.08,-0.21,1.0,amunt-avall
-1.42,1.52,8.34,0.42,-0.05,-0.22,1.0,amunt-avall
-1.41,1.11,8.26,0.26,-0.19,-0.23,1.0,amunt-avall
-2.04,0.3,10.07,0.11,-0.22,-0.19,1.0,amunt-avall
-1.61,0.56,9.61,0.37,-0.1,-0.08,1.0,amunt-avall
-1.02,1.08,8.28,0.58,0.14,-0.09,1.0,amunt-avall
-0.65,1.45,6.54,0.69,0.28,-0.18,1.0,amunt-avall
-0.84,1.47,5.99,0.75,0.1,-0.25,1.0,amunt-avall
-0.83,1.58,5.97,0.66,-0.12,-0.26,1.0,amunt-avall
-0.74,1.5,5.76,0.35,-0.11,-0.28,1.0,amunt-avall
-0.92,1.02,5.98,-0.04,-0.13,-0.21,1.0,amunt-avall
-1.01,0.93,6.02,-0.11,-0.17,-0.13,1.0,amunt-avall
-0.71,1.02,5.35,0.05,-0.2,-0.09,1.0,amunt-avall
-0.41,1.09,4.75,0.18,-0.21,-0.03,1.0,amunt-avall
